-2.556362353901337481e-01,4.963924798561582530e-01,4.161921846522266266e-01,1.955902656471048828e-01,5.552308367892399010e-01
4.661680503687771204e-01,3.710704841669717341e-02,3.836795454227260316e-01,3.128358914989053940e-01,2.342609435572761967e-01
9.388968590138937476e-01,-4.691948200593652057e-02,4.833894988585635266e-02,1.593016928317524949e-01,4.718133753308261791e-01
6.670968486168988854e-01,-1.433979621961686823e-01,3.230513174658626308e-01,-2.433939020359839334e-01,5.286955985228275479e-02
6.533081580473594219e-01,6.226903017575257521e-02,-3.298351748479874668e-01,2.124144586029848014e-01,3.651616143077714427e-01
5.858330719544361728e-03,3.594420591229182671e-01,7.331874467587598532e-02,2.342785350474820838e-01,3.671063282229572455e-02
-6.440998423947588147e-01,4.742581178507414008e-01,8.635710250055121662e-02,1.724194951910563156e-01,5.661080719185124233e-01
4.760945232349226841e-01,1.998843417352330273e-02,-9.464966370389286954e-02,-2.578412943559603154e-01,6.992455962584299967e-02
4.428234191725548968e-02,-1.844667067436488866e-02,1.102421041368363941e+00,-3.926190748156126176e-02,-1.211448604998508968e-02
2.163406295271828594e-01,1.220864472221488140e-01,4.189643711286809014e-01,2.777696393712231204e-01,8.787612362517811804e-02
-1.815226955034700829e-01,2.820795145648032076e-02,6.383536716789037779e-01,1.763388198115183325e-01,3.342595479792075386e-01
4.110442298984530729e-01,4.553876468937722438e-02,-1.656086197454597134e-02,6.875551201341572050e-01,2.145284579868697861e-01
2.938595702150514355e-01,3.006007752607738337e-01,3.304541995802377508e-01,7.076106861050195096e-02,4.113417986921576452e-01
-2.118567952679790145e-01,3.584335693065077155e-01,5.462361745922876821e-01,3.631808111927617988e-01,4.262419378909013679e-01
1.584682114114196738e-01,2.864294267360887880e-01,9.304173956153259650e-02,-2.260218888199951384e-02,1.087948907512278351e-01
5.437949140979668750e-01,9.749447671803176951e-03,5.296930135088231406e-01,5.899153031971499095e-02,2.799531769861055008e-01
-1.500022141874039414e-02,1.412301401644825150e-01,5.734625702541192027e-02,-2.249853658176801940e-01,4.013497661813611450e-01
4.464060943924345048e-01,-2.172490295231114532e-01,3.518022405462291613e-01,5.619499104636715980e-01,-6.351880374970328424e-02
7.785888582331890184e-01,2.488961673138817277e-01,-1.825490988450069740e-01,2.614630930602279135e-01,3.696473859966483561e-02
-6.539418963007248564e-01,3.033245340229518971e-01,-6.244910820131926998e-02,2.259394471211025046e-01,4.701825311956714937e-01
-4.291551407069451041e-01,1.480468883665599089e-01,2.690985284444332715e-01,-5.497420558849773486e-02,8.267720446941410894e-02
-3.818952109351833046e-01,5.302352147620014167e-01,1.122814326556069942e+00,-1.148514852530456987e-01,-4.146911457693479020e-01
6.430577302780454696e-02,2.534216014682465490e-01,2.351472638560078363e-02,9.890543419083629162e-02,8.962761048095747862e-02
-2.554908806460615689e-01,4.819672018375683042e-01,5.145801154314904036e-01,8.971878913627101548e-02,8.745053082017208157e-02
6.454030762659116460e-01,-9.726669105878130162e-02,1.107128704128753083e-01,4.268826194515650263e-01,3.376613904441844727e-01
5.250215559701632007e-01,2.144038355200583446e-01,5.612794418965671994e-01,2.358575579057955174e-01,7.828935220281148244e-02
-2.830220667672859181e-01,2.157016369762988217e-01,2.299440226258418207e-01,3.644040102394567326e-01,4.981196891186119857e-01
-3.837868087131617034e-02,-3.227998122479617399e-02,1.081101152286939177e-01,6.816306494688167961e-02,1.849196305910597027e-01
7.747887301019069917e-02,2.368876520373691952e-01,3.753183888552801273e-01,9.428803585081663163e-02,4.544415820540761430e-01
-4.585223861170465570e-02,1.611416804372400591e-01,-2.951825661694995259e-02,2.932429786264253990e-01,6.856149246739327852e-02
8.459975105874386614e-01,-6.619537251126429711e-02,2.782060329507405894e-01,1.932695007087489592e-01,3.608041835768084904e-01
3.639781179749476125e-01,2.412227275494672196e-01,-1.238192536875530048e-01,1.459738256670290169e-01,2.687340076199365435e-01
3.619165247586360601e-01,1.581019490226063251e-01,1.538295678260789834e-01,-3.726400181375826709e-02,2.521242261884251157e-01
3.264835657083122594e-02,9.131592277905868638e-02,4.486207903078327508e-01,-1.049200629329718470e-01,2.570092659289577308e-01
-3.123686520899278674e-01,4.500579519329921951e-01,5.992461588275738160e-01,1.709532710786081447e-02,-3.872437544746854532e-01
2.842159612566524940e-01,-2.912967921926091011e-02,2.679832630418500505e-01,2.615792577037830413e-01,3.510003861712946566e-02
-6.787893206407080715e-01,6.662669684555881655e-02,5.952417603218190800e-01,1.849504335979397229e-01,8.628991134417485220e-02
1.830591537422455728e-01,3.235118375800095231e-02,-2.364414913004016239e-02,3.205748912972807840e-01,5.242603928614434361e-01
5.347289143717635085e-01,6.806681256754351650e-02,6.234244224120550903e-01,1.030595697380946169e-01,2.507412155825931577e-01
-3.859125891775396777e-01,5.908787564622434291e-02,7.403467806939063867e-02,1.817494100269473889e-01,1.397920608493988803e-01
8.561114371858629113e-01,2.996011106710227412e-01,-2.156607723913523122e-01,-5.565777904229537998e-02,-5.181463785777635535e-03
3.969105128421766132e-02,4.630792313658219084e-02,3.057321358590994742e-01,8.835944596861319833e-02,6.699580585212271122e-02
-3.835646944538525505e-01,6.082222883251045195e-03,3.013544991299279552e-01,-2.194563389967787159e-01,2.724719762386975108e-01
8.262126341401244689e-01,-1.488807073808562711e-02,4.743075342167881181e-01,8.186551349293244573e-02,1.320899275867135347e-01
4.913120256333476377e-01,2.971146312195478423e-01,4.029343095357139082e-01,4.289202469473691881e-01,3.432605379384557343e-01
1.019039522120003927e+00,2.188938432383653598e-01,3.827591880865369722e-01,2.956320314311786102e-01,5.432004505667168553e-02
1.025715932964299082e+00,4.149719416791101123e-01,5.095565037030355127e-01,6.143273696990488725e-02,1.975286900488486819e-01
3.858302071599046257e-01,3.199146685577476390e-01,2.622774287044745134e-01,1.802213095582646529e-01,-2.711993988861962079e-01
1.669930099338193530e-01,1.360345325955184259e-01,4.240445712318502425e-01,2.563602112271285427e-01,3.899355317392693143e-01
-9.205053129873165541e-02,1.498511519319411511e-01,4.322089417395834632e-01,1.208634649788131316e-01,1.148547482092067695e-01
4.950495303693134841e-01,1.337207069002046833e-01,1.345625503787584720e-01,2.548401772469069404e-01,9.018365424619423365e-02
-1.247629325930242200e-01,3.027151407469154676e-01,5.577214254900192403e-01,-3.477044855517134048e-01,2.530234339701958879e-01
-3.345625683059051947e-01,7.201545509014430080e-02,4.648041863511490068e-01,6.117413581230717323e-01,5.460251775273466945e-01
5.449952647041156339e-01,-1.127277340548632906e-01,-1.928057497276671750e-01,3.402899767742064707e-01,-3.582966582335923161e-02
1.194316601770496478e+00,3.103066380483138209e-01,-2.934108595797759178e-01,3.545264187785240884e-01,4.581442919999956787e-01
-5.019693455860998466e-01,3.476591943361920234e-01,8.834563642724899135e-02,-1.065200109153441599e-01,9.565804230550045695e-02
7.233797944260275115e-01,-1.775920545064866019e-01,3.685295879618891157e-02,1.546089563731511962e-01,8.707587914128267492e-02
9.085517692345093099e-01,-1.825097114783551799e-01,1.158458159436499824e-02,3.195023734378040769e-01,-5.266743091715276465e-02
1.685018298426881750e-02,2.723363780953153568e-01,3.757588813253278093e-01,1.226292420905474301e-01,2.549692424575966121e-01
7.054565392517914146e-01,2.903901686224116263e-01,4.660236633957229313e-01,1.293759304059042270e-01,2.074829231324576695e-01
7.269902491145616708e-01,-1.737583434144798072e-02,6.573511826991959017e-01,1.002761427067284418e-02,1.209991904639845378e-01
1.276535968858761583e-01,6.249298311652770055e-01,1.062818419599185771e-01,8.980867552445001567e-02,-6.087806478778270969e-02
1.303238674818601173e-01,-6.661862568690098130e-02,4.147070612712311921e-01,1.502625487447191710e-01,2.105760905113486514e-01
6.630984197577621808e-02,1.926482466415856409e-01,1.136980285667759244e-01,3.890436428701933846e-01,1.898820996070951228e-01
-8.975413660179951680e-01,-1.636562811682849561e-01,1.488161065286253970e-01,-3.857393055834023032e-01,4.468281127952907772e-01
-2.910481961695496889e-01,3.247652883994961437e-02,3.686313090420955674e-01,7.004537103620077643e-01,1.560259822644861905e-01
-1.013396693193933551e+00,3.091614547246301359e-01,-5.121453912537575481e-02,3.971253026954467136e-01,6.507491135901752322e-02
3.867726474511760104e-01,1.007023118098566428e-01,-2.309539289830825626e-01,2.706979499000120026e-01,3.832781622024293289e-01
-1.921705736360897199e-01,1.519981083150085677e-01,2.473323030079680740e-01,-2.795574721940638496e-01,1.588926332189942170e-01
8.557198601388198156e-03,1.012912632832308896e-01,-4.724013509351186468e-01,7.381883707772245451e-01,3.595269710115078232e-01
6.927206630160469558e-01,-8.304730645518056120e-02,-5.592254637807214657e-01,4.597878940818656002e-01,1.200832251234537629e-01
-3.632763453736281845e-01,-3.221187860801355551e-02,4.689187218160877357e-01,-1.877417084615564113e-01,2.014945184130535472e-01
8.854057065185662323e-02,6.282229178689306970e-01,4.139488726030748356e-01,1.809199935311478491e-01,2.886867593749283256e-01
1.267167717166143570e-01,-2.510102372772331503e-01,6.180465764032333498e-01,2.306162655830777397e-01,2.228416797219771872e-01
-3.514564798365111403e-03,3.393946259957656975e-01,2.406427111368884542e-01,4.016690812796621518e-03,3.679219612641153325e-02
-5.699419442882608378e-01,2.048821988846184494e-01,6.491314695707419702e-01,2.935030765952628129e-01,6.240983398179464521e-03
-1.553944337482759952e-01,1.948850995008048481e-01,4.588474107019048787e-01,2.549108862456091473e-01,2.217586025322451637e-01
-1.059944559489439248e-01,8.509151652647595210e-02,2.720566208228371585e-01,-2.268836287496860393e-01,3.667478813742752197e-01
-1.317228679603451302e-01,4.209109836393440385e-01,-1.923236240906899541e-01,6.266826714012834199e-01,4.949147092403942128e-01
-4.075106171241534292e-01,3.050415455890530536e-01,8.134857562114244933e-02,3.733211979058692065e-01,-1.815876436826010798e-01
2.742957740870032857e-01,2.575315994811258058e-01,2.987468084197527629e-01,2.261816234195595798e-01,2.834220342104301071e-01
2.514052065686659398e-01,-7.986466459853754085e-02,2.307916539993501992e-01,-5.758070019772658643e-01,3.106583570421314056e-01
6.770840112027065594e-01,-3.566604658797976057e-01,-6.556739679146290911e-02,5.672785380509892672e-01,2.816637967368565421e-01
-3.906339281978540301e-01,-1.445755768364358901e-02,-3.234843174870903892e-01,2.239730156867484889e-01,-1.111607437857277808e-01
1.598374228766914762e-02,1.565930348872137667e-01,8.738975453279246297e-02,3.119794449335978603e-01,1.850148464983873420e-01
-1.120974543931371747e-01,3.895221021658921146e-01,-8.991386281306527201e-03,2.792073107683921696e-01,7.737836649763439600e-02
-5.395429202593379214e-01,2.182170924969611125e-01,6.016825253045345878e-01,-1.358308807391798989e-01,1.312873331421284158e-02
2.004067037069255375e-01,2.010850322250604116e-01,4.947286854016856861e-01,2.521330481068940754e-01,3.166847354293078065e-01
-9.400527439005864627e-01,3.863290143368580121e-01,5.258682287861726756e-01,3.742940122532996128e-01,2.777420602530972782e-01
8.002456770762599383e-03,1.676385579673917992e-01,-1.209853407975875900e-01,4.481984718324053540e-01,2.041302202990023240e-01
-4.624373263770184539e-02,2.925473059004257137e-01,5.812833974486312227e-01,2.186844038936486545e-01,1.998894775126252576e-01
-2.009121451026478836e-02,-2.112146141229134452e-02,1.243184263565754871e-01,2.766913180857278332e-01,4.972674210281763929e-01
-2.434828186726198940e-01,1.786864954950339868e-01,-2.245519480493522180e-01,-3.482586890798534257e-02,1.105725194627422969e-01
1.178287169112398836e+00,3.276616295797734058e-01,3.456931545908072390e-01,1.180958971759121443e-02,1.704942124915294621e-01
1.440866526718466989e-01,1.781672175009795522e-01,7.481117573632187212e-02,-4.774729818786901253e-02,2.091756127734883397e-01
1.084270132709077794e+00,8.193491637514581372e-02,1.414669486334410309e-01,2.811135452697087755e-01,4.188848309604072950e-01
3.785528599653209536e-01,2.038375468459422690e-01,-1.263200149932118543e-01,4.339914302676073365e-01,-2.520469208714127274e-01
1.261617649889514026e-01,-1.077430004169770139e-02,-2.370437313867020113e-01,3.437609650996629324e-02,4.790981042007212420e-01
1.039225674818761852e-02,3.083043902548692206e-01,3.567682524295845425e-02,1.206264020609484622e-01,3.457109518241210377e-01
-6.845870953674518811e-01,1.853129143299579173e-01,4.276665965533130165e-01,2.486537580295862526e-01,-1.289573902554733142e-01
2.239044915088325358e-02,4.309567263440783336e-01,4.041057539571176194e-01,3.565996370627991796e-01,3.562221892768427933e-01
-5.460387664431155530e-01,6.692871301187151845e-02,4.623793903543278461e-01,2.963341060865123389e-01,7.634564897817465445e-02
2.849124951959463581e-01,2.864440051063921189e-02,2.594162599823445214e-01,2.922356810481737677e-01,4.941844944940425588e-01
-4.781940813662680090e-02,1.633317476846206928e-01,7.744071585475650332e-01,3.660306517120175407e-01,5.347131252710203564e-02
-6.211315689103391602e-01,1.911663437032524171e-01,-2.596834874393676162e-02,4.824971985596699375e-01,6.608235755236797626e-01
5.306136028808124128e-02,3.075766952261985154e-01,1.150475090241529913e-01,1.846602651711202192e-01,1.012794093723642791e-01
8.087096816725611870e-01,1.062234589621371544e-01,-3.999880315218067028e-02,3.553720474264422946e-01,6.366759136103308792e-02
2.452266128848258064e-01,7.142122914592076433e-02,4.047213313106301502e-02,5.200500645083659945e-01,1.100027214786394453e-01
7.181771954963148685e-01,-1.339687685290298635e-01,-1.307325797924310529e-01,-3.914627427284858574e-02,1.917488654116637214e-01
-1.981926320595926438e-01,-2.602660053765699089e-01,-2.349970743767738346e-01,6.335488058877474238e-01,1.467103755643241192e-01
-3.148860562891923065e-01,-4.071988571209478325e-02,7.591211102968212351e-04,2.163081960697875450e-01,2.971826610215441700e-01
3.419831466847100265e-01,1.636811201981747954e-01,2.896516405362856705e-01,-4.631375530379782529e-02,4.428219800172446263e-02
-8.328294723377660524e-01,3.084780196195788249e-01,6.174841302820360811e-01,2.831239398067932761e-02,-1.538909687557084294e-01
2.354470376945018983e-01,5.187236429942453375e-01,1.256822599831591281e-01,3.293233757024645048e-01,3.709740246889212667e-01
-7.584481018202064995e-01,4.212882978655957400e-01,4.153072349693243126e-01,-1.861269722703175478e-01,1.297312160375499734e-01
1.224620416681453522e-01,3.750220250905609842e-01,-2.884676726209507540e-03,1.409310211060803009e-01,4.016945565918213501e-01
5.837660990419353269e-01,5.642359649968291535e-01,3.133218719389284646e-01,5.643037715053451225e-02,3.080526181009268227e-01
-5.450475671898797891e-01,3.987290264361296743e-01,7.267246604109352595e-03,4.870814812267402205e-01,6.490279639015730240e-01
-1.803460353530510207e-01,5.737357528864972522e-01,5.281995578300525684e-01,-3.746733350014758851e-02,1.576893348398492600e-01
3.782273120723302906e-01,2.969875598456714894e-01,-1.210211359234338452e-01,5.240453109948043364e-01,-7.076130969527640036e-02
7.272142857578393071e-01,-2.287824155628838674e-01,-5.895617727613425840e-01,4.715770620320324236e-01,2.430394983893915395e-01
4.559277449727903719e-01,-3.441926822617024651e-01,1.690802430835491310e-01,3.832553004455310774e-01,3.203195124624527712e-01
3.129153991927717815e-01,-1.405361956028105541e-01,-3.196370034890556600e-01,2.150915339976612259e-02,1.045089808854771651e-01
-1.387853677240448724e-01,2.948647850628423051e-01,1.356744142946680332e-01,2.188788443385370208e-01,8.894628671335226555e-02
-1.521230974002932834e-01,1.200893568938443158e-02,-2.119903012689570987e-01,-3.183120335791267408e-01,2.322998762853877852e-01
3.968867614733086469e-01,2.586351617909566913e-01,4.708152568910847213e-01,1.237392092679583805e-01,-3.403823700504208793e-01
-8.561879465899055464e-02,5.546683477054097366e-01,9.557503599678787709e-02,9.810459206677944743e-02,4.369136503977645858e-01
-2.976828629939869408e-01,2.346585932737175750e-01,4.791551832972074654e-01,5.624240320127749104e-02,4.573547525888997378e-01
2.103546675867083438e-01,4.202688374638864355e-01,-9.925321558064250163e-03,5.522135000065314658e-01,4.856230528816388170e-01
6.627530209485134050e-01,2.471361337351848653e-01,3.799475454951545816e-01,-2.293794930314813907e-01,4.896231016067230657e-01
-6.346981172492663914e-01,1.008978014549109514e-01,2.237381685711566925e-01,6.755190838103990458e-01,4.893143020280457667e-01
-7.421160078802210291e-01,2.533274828134391421e-01,5.078848847406428613e-01,3.516793629812331456e-01,-2.022637270951012645e-01
-7.516895284894105078e-01,2.417537514401016663e-01,3.276773055231974041e-01,3.165710127569245635e-01,1.402093659046339640e-02
3.584134523143588380e-01,2.105625440976408580e-01,-2.655123654329332727e-01,1.564507940352446724e-01,3.536212662907910476e-01
9.706894435953959954e-01,-6.468921722459312906e-02,1.149891952605321954e-01,-1.549120058349597387e-02,3.722561192910808781e-01
7.187890636068524630e-01,-1.089535150379987716e-01,-3.464842680873966851e-01,4.555157505681347030e-01,-3.332107198114075269e-02
1.911444691131007900e-01,4.777781557064891271e-01,8.431937023393136499e-02,2.948933094645251329e-01,3.163805589920267725e-01
4.435543621564544403e-01,2.035440938153099677e-01,2.392880580285268732e-01,3.190427072185444274e-02,-1.050467227856283214e-01
-3.049176897144995069e-02,1.001712399036217005e-01,2.649433637316817580e-01,2.571443454079741855e-02,1.063725024320443385e-01
-1.963291800859059688e-01,4.362847792358210963e-01,2.742001414973523343e-01,1.420591378503639479e-01,2.811394520071855418e-01
-1.433490863525925807e-01,-2.053023848041764521e-01,8.030847370304666777e-01,1.141534143139157492e-01,2.771335511832538345e-01
2.657010944105565042e-01,2.507047487613605075e-01,1.710904639568973928e-01,3.071914276161670232e-01,5.552315785999513142e-01
1.037771988272389867e-01,-2.093987129697627847e-01,2.769801478507430970e-01,-1.853160035869902758e-02,3.157276421642285502e-01
-8.334580266180597885e-01,1.195034907299051263e-01,2.635665260117983077e-01,8.146605431045020884e-01,4.820725423457984937e-01
-6.638025196226711444e-02,4.230672266566741502e-02,2.472351648554620418e-01,6.210588683967182000e-01,5.090679063817629690e-02
1.031826069466602047e-01,-1.233780011251189301e-01,-1.751266005786979996e-01,1.197400936912068753e-01,4.027913754094996079e-01
2.893680108742441859e-01,-3.162672662677865065e-01,-6.807441158689681027e-02,-1.629951387761990889e-01,1.178810977451407033e-01
1.125022475810492528e+00,-2.659654760632913506e-01,3.437420848955359265e-01,-1.104475745112039504e-02,6.219962245532100198e-01
1.300759038750296526e-01,3.084223162178167388e-01,1.955898058073796131e-01,8.396613650101383830e-02,9.115834673877409866e-02
3.922134086233350359e-01,9.209963485805196248e-02,2.213988880764182487e-01,-1.370557680502725306e-01,1.605927866347711952e-01
6.796176907685006485e-01,4.383146763632497778e-01,3.956421676770547347e-01,2.563639516696399889e-01,-1.099509449340463768e-01
-6.523586847628756180e-01,9.958047146680920614e-02,-5.215618337857440556e-01,1.928919677306262237e-01,8.531230441699376443e-02
6.823436748773532567e-01,2.126876556299936161e-01,1.680187400325829361e-01,2.718234487536023147e-01,8.507978729899100256e-02
-9.171421917550984237e-02,1.883552258449202321e-01,3.604889985540873920e-01,1.440757945813240515e-01,4.954373855477319233e-01
-4.625025979508471941e-01,6.029338175160159352e-02,3.949234994599485904e-01,1.390269897211727224e-01,3.795617522893541818e-01
-5.356169815340736662e-01,-1.695734144487699435e-01,5.768466984453254343e-01,6.451324765812388451e-02,3.987367176601271934e-01
-4.382174544042687359e-01,-9.708328319213792301e-02,3.433433558798773544e-02,8.783274388856463499e-01,1.073810587284982077e-01
4.645807971255249136e-01,-3.717912432076348472e-01,-9.545738341933268645e-02,1.116715545252692454e+00,-6.609714611129753614e-02
6.965018301646719312e-01,-2.893098402721136497e-02,-1.400076360945783638e-01,-1.830362253285664487e-01,-4.818765644791719871e-02
2.000452543787483439e-01,-2.059050218495731260e-03,-4.841498324239102979e-01,-2.457358371151955601e-01,5.075781264129521908e-01
4.433029446574773269e-01,2.112325866123042697e-02,4.157203303214392770e-02,-1.969703216200376639e-01,1.894472898671881456e-01
2.346871542640671937e-01,-8.711450547800200089e-03,-3.538213823606940062e-02,2.961369212393893946e-01,1.460662468156925242e-01
1.073812114965639330e-01,2.863605113941121091e-02,3.299566385332579621e-01,-3.931109745069198691e-02,4.264531637463446212e-01
8.848418888222019385e-01,1.078795370445223695e-01,2.430276045746952440e-01,-3.151224188417335592e-02,1.545096802086963136e-02
-2.299742274208821102e-01,2.002362157930217268e-01,5.688493001965738705e-02,4.976196910562054598e-01,-3.300349568935652400e-02
6.103678026786767408e-01,3.079832448180068738e-01,1.294976739144209077e-01,1.991788989183679581e-01,2.076230895205383731e-01
-5.454620685473931391e-02,3.053979402646208041e-01,8.266937532254342580e-01,2.502767056453301248e-02,3.839418237803073897e-01
-1.984542924852626400e-01,1.021288253067853674e-01,1.859798017278070925e-01,1.587016500004770903e-01,6.502537063665063677e-01
-1.072885239808585078e+00,-1.169740294579275919e-01,3.301915287399467269e-01,-2.328072210900386796e-01,4.004790440829660292e-01
-3.052934621482080724e-01,-1.399137142841133108e-01,-5.801742384335037417e-02,5.567609827479200746e-01,4.626133369639280346e-01
4.693140636734106086e-01,4.381032694639196839e-02,-4.294654019494403285e-01,6.632929483941003568e-01,-1.786845812411386181e-01
1.523419523603301295e-01,1.149207221944649991e-02,-5.993840643685767189e-01,1.525637564552874137e-01,1.417193276098132060e-01
-4.218128314362147302e-01,-1.389261612485299113e-01,2.431487238814417640e-01,-4.711568968198003304e-01,4.845503378632072811e-01
9.805044034563918931e-01,2.544475818800093214e-01,-7.905934373642299617e-02,-9.386128298542094350e-02,4.892569689289592016e-01
-4.640632723557577277e-01,9.437670622192220748e-02,-1.536957372700029634e-01,8.904003111825846417e-02,7.485513643877128587e-02
-8.489782400808647544e-01,1.001014983821538473e-01,4.918994213713092090e-01,3.885227515733979259e-02,3.591207397077397778e-01
3.993997192726025380e-01,4.901986489323034157e-01,5.647181513643754203e-01,-9.206450659031621686e-02,-1.267285296376720882e-01
-2.371887108329542027e-01,3.378021032435296611e-01,4.624141074712723731e-01,-5.089321714001642655e-02,-1.035397336517442785e-01
5.532846479136385165e-01,-5.401362560232070287e-02,1.528871918738877178e-01,2.633335570820805605e-01,1.286853009891285038e-01
-2.244506841502411643e-01,7.519118557780606407e-03,5.604402813807746186e-01,-3.539216053438993398e-02,4.215969842539343815e-01
5.547336559322578742e-01,-2.794601285696290960e-01,4.408067110454101933e-01,1.264979327732508319e-01,4.697243585128215715e-01
2.080097335580731732e-01,-1.018654567605364047e-01,6.134303472507344340e-02,-3.712511435295833828e-01,4.048013471880672620e-01
-2.739613044603134151e-01,-1.691421740255015793e-01,5.625850370378138871e-02,4.283427378956641274e-01,6.285096827941309972e-01
-2.324919805188722377e-01,3.959795044644269790e-01,-8.956308288432907050e-02,3.543417784651009539e-01,-1.203657852683575613e-01
6.601948457470775689e-02,2.798884679453595425e-01,-3.052978678414626224e-01,1.551589492836532580e-01,-5.897192059209171305e-02
-4.853068975646380179e-01,-4.103297040641377263e-02,5.470258435071880809e-01,-4.472562352671333175e-02,2.214569003332326758e-01
6.866457808562344001e-01,-4.822421760851790529e-01,-7.503272787787680642e-03,-1.870779891977375139e-02,5.546914993292308971e-01
-7.540213569690531470e-01,-2.988578042723675776e-01,1.681677578370963100e-01,2.245593731458914513e-02,4.996085127492260747e-01
-4.657804804596894499e-01,1.827365390672956169e-01,4.376893183296535206e-01,-1.487612507847581034e-01,3.604668085214325912e-01
1.386401373973981076e-02,2.580378809890359060e-01,4.809642364497136446e-01,-1.933079729876145403e-01,2.609978543764895909e-01
-8.958774114885047213e-02,1.115069805358579781e-02,3.640722957268831550e-01,-1.103121854386833467e-02,1.646496112389200517e-01
2.858396568370680790e-01,3.514294633713835325e-01,5.349823946347599390e-01,2.990275596877919329e-01,4.472183631377233404e-01
-1.536072155609160550e-01,2.177144669011905342e-01,7.666299846158457498e-01,3.503465718858178590e-01,-9.521305627060886595e-03
1.296195300342869672e+00,-3.117612031763269953e-01,-1.738727387667879029e-02,2.498929423734091992e-01,2.665483412493662163e-01
5.281588214306535273e-02,-2.088418525525807257e-01,4.794789249658355512e-01,-4.451667342407128469e-02,2.915345639438187697e-01
-1.255020355106395646e+00,4.719988885207469509e-01,3.094613513309402153e-01,3.545519247197366219e-01,7.672991161426624407e-01
-2.078260798143715393e-01,6.037271386478854085e-02,1.766385710629889694e-01,1.798501296729690946e-01,-3.539337955373322298e-01
2.228077690420855739e-02,1.933866532693231388e-01,-1.836828927495433861e-01,1.605038571359860278e-01,1.923377716670877091e-01
1.060260271521072661e-01,-2.330903062451315511e-01,3.245087567951214780e-01,-4.455450681223922516e-01,3.598842325408381226e-01
1.272467529058086244e+00,-3.210655267501362209e-01,2.004326095668304553e-01,8.199332909663316349e-02,3.319527110701258610e-01
-7.196025268216219573e-01,-2.298776764744603629e-01,2.399127526478219419e-01,3.264936910542435844e-01,2.446333725238044876e-01
-1.109494384719230897e+00,1.364752713338429277e-02,2.088633163469842957e-01,2.444213717576800837e-01,3.930565493142568756e-01
-2.078685738629242608e-01,4.226103756619501994e-01,7.888695156233314909e-02,1.336198954626618696e-01,1.786358959816738978e-01
-1.981073021101161513e-01,6.898242705709550782e-01,6.824971775414845343e-02,-8.315188358387291812e-02,-2.042738078431673987e-01
2.466806120324584184e-01,-2.036039960247535974e-01,5.827198013401231336e-01,7.176624304372051233e-01,6.815655807883282125e-02
-7.120847060451369614e-01,-1.072579913640952926e-01,7.770528227484115869e-01,-3.886568150839774666e-02,3.367285746299060745e-01
7.101643603157488105e-01,-1.053685553967310118e-01,5.653425544139728531e-01,3.523131134863510816e-01,1.380091368274646846e-01
4.787961515368261978e-01,-1.479154840764513312e-01,2.759713281694312625e-01,-9.713896715951880756e-02,2.980067219726958982e-01
-5.782308012035555222e-01,1.512905166385575539e-01,2.745407071882308703e-01,4.278373626201206759e-01,2.969929123222849188e-01
1.727638900232978669e-01,5.585592458174026831e-01,-1.338650769075832581e-01,1.022104502102145901e-01,-3.157482367536579293e-01
